NAICS	PARTNER	STATE	Y_2010	Y_2011	Y_2012	Y_2013	Y_2014	Y_2015
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Massachusetts	13960132	12712837	11275434	17433527	16861881	23517744
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Michigan	12995025	4449179	4702352	8690706	7062179	10019375
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Minnesota	8954841	9219922	10915113	12167511	18455794	18039125
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Mississippi	197479	2094063	2343210	1598346	1419320	855937
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Missouri	6278753	3435287	4229436	3429131	2399087	5095578
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Montana	48091	62999	84720	39774	6324	17000
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Nebraska	20401376	7299738	12572560	6402857	618407	376179
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Nevada	4237214	4037456	3526287	2514221	1249938	2855059
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	New Hampshire	3091376	3787403	5807339	3873724	3660894	4258844
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	New Jersey	3864151	11138471	14925476	16334291	28930436	15960255
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	New Mexico	74868	238881	155852	120225	173622	132166
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	New York	25209744	11891501	29811960	20807093	31452867	35906745
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	North Carolina	36114841	35066796	33014758	36419341	41809108	36416974
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	North Dakota	104489	207815	239584	279282	184822	362747
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Ohio	16072874	19995598	26008540	29933722	32461411	37375196
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Oklahoma	3514215	3341800	2881112	6764438	4757690	4151843
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Oregon	5839162	6372285	10361202	10505158	10410047	8706343
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Pennsylvania	13340738	17368749	22592284	31370067	32524523	32255079
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Puerto Rico	7204129	8155054	7549822	2421335	864850	900318
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Rhode Island	3108865	1604441	3138818	2500531	2131149	1308697
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	South Carolina	1781695	4693359	15152388	14711748	26006688	11161834
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	South Dakota	18135	59136	79562	13037	84555	96248
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Tennessee	26993034	38956060	39265498	40374187	43205036	32503758
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Texas	64828628	97802667	89363951	105218679	157946660	119975777
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Unknown	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Utah	1912398	5413317	26344531	61327089	100838498	103917760
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Vermont	81761	73462	68829	657125	188408	201373
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Virgin Islands	23618	0	0	0	9625	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Virginia	1484208	1316586	3031708	1705663	2163934	2306175
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Washington	11058556	12421260	14954089	12573180	19061081	28462377
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	West Virginia	304010	332481	110901	159596	176800	71408
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Wisconsin	12955676	18971597	16574813	33466699	27341558	37629729
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Netherlands	Wyoming	17632	26080	42001	0	0	29445
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Alabama	56624	8537	18643	384398	45273	58973
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Alaska	0	0	0	73588	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Arizona	430015	680569	648808	903399	3244932	1788266
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Arkansas	839439	270892	959488	528141	1064743	339434
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	California	4349166	5777770	10213940	9841592	10669969	9848097
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Colorado	527737	899212	1001548	1428846	1884135	1619234
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Connecticut	1643229	811516	1776928	2112097	5710199	4803734
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	D.C. Washington	0	9600	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Delaware	0	3096	18621	0	50550	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Florida	2348664	1150783	2257843	2588316	3278208	1413608
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Georgia	1676273	3490234	2390146	3660463	2771496	5654792
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Idaho	31125	8100	43360	81835	146039	94969
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Illinois	3317489	3144270	3292517	4515428	7693309	16567394
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Indiana	1949327	2212464	2214255	2879426	3349779	4176513
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Iowa	686020	804193	1351905	1177692	957056	665333
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Kansas	967106	1399724	818628	823286	303670	235752
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Kentucky	184343	214568	563964	1188021	384823	2531650
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Louisiana	100079	25150	1290862	1635690	393011	179925
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Maine	32766	32253	378257	513688	1074373	2853482
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Maryland	465055	555129	522328	679374	883163	599642
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Massachusetts	748589	829471	3275317	11126612	24795617	18653151
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Michigan	956255	620542	3692793	9503190	10087492	6919468
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Minnesota	4273184	2253347	7768152	4194444	4684720	5694729
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Mississippi	38390	48701	18607	116206	158126	2163628
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Missouri	834522	725325	377113	1366640	1386036	1636454
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Montana	0	0	0	0	7068	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Nebraska	134468	24003	497197	347012	986508	1179656
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Nevada	52378	116863	159849	202123	615002	558479
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	New Hampshire	97367	24825	228659	191378	322887	558073
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	New Jersey	1325880	1000083	1311669	1444111	5440092	52815143
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	New Mexico	45895	41503	4603	70666	435859	351795
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	New York	3011083	2797803	5056588	14650376	17174843	25510386
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	North Carolina	1199304	2528395	2972185	4403993	15036352	25813495
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	North Dakota	0	0	0	0	0	3075
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Ohio	2744788	2199062	5136681	4824794	10680106	8213887
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Oklahoma	446972	392189	820708	1220368	1135142	1028049
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Oregon	618110	1059051	588002	875700	1044358	776869
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Pennsylvania	5615073	1728581	4545873	4595465	6552088	6587166
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Puerto Rico	247160	1095374	879487	2506073	588437	3119038
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Rhode Island	100438	193403	256102	120705	149403	437582
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	South Carolina	10772611	6382468	2699493	980548	358693	1089512
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	South Dakota	0	0	0	0	0	8119
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Tennessee	1435935	3226505	1576345	7517343	602500	3657720
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Texas	9762694	8505462	9703088	9163079	10266012	37274053
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Unknown	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Utah	127444	86891	91056	486335	82678	126113
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Vermont	0	13819	317525	61291	116450	15931
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Virgin Islands	0	0	0	11220	0	17740
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Virginia	656526	736988	402480	3939125	2399962	4188834
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Washington	947780	917903	1090520	1442690	1375774	3128310
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	West Virginia	41039	150478	109390	131842	301561	39667
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Wisconsin	4031874	3270063	2742175	3976481	2364218	3746209
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Poland	Wyoming	59296	3395	0	0	0	4600
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Alabama	147643	47373	39454	61137	63426	41881
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Alaska	0	0	17556	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Arizona	133069	30766	139304	209422	27518	78880
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Arkansas	95946	0	138168	18515	18207	92465
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	California	474985	686073	694094	1870810	1046459	1293548
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Colorado	75648	38039	27206	68215	55143	34212
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Connecticut	51763	33583	132347	69509	309719	234835
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	D.C. Washington	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Delaware	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Florida	285816	132519	426605	287176	461649	463529
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Georgia	298749	1082188	506107	5412981	2837728	1982943
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Idaho	4000	8444	5733	98692	21825	39491
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Illinois	2320430	3250051	6563957	3140634	7941120	4112631
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Indiana	300786	181731	653060	1591615	977302	1136200
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Iowa	14235	28441	5500	15066	20077	13608
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Kansas	19908	0	0	47460	19225	17472
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Kentucky	19415	23900	17459	28230	2685	12751
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Louisiana	124052	31071	64318	378321	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Maine	3226	2889	0	0	0	4485
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Maryland	80222	25929	2660	160889	3250	15409
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Massachusetts	225901	251886	179109	451924	203520	347116
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Michigan	1979389	1602498	729311	1086740	741977	1602447
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Minnesota	133288	31187	97500	118281	398655	86280
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Mississippi	32899	27337	323403	0	6038	114740
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Missouri	200748	249239	125024	89345	176440	95329
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Montana	0	5203	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Nebraska	116774	23450	31075	122117	31519	9416
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Nevada	17059	107170	143363	48437	45738	6519
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	New Hampshire	42318074	18244	243980	69161	7634	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	New Jersey	749871	906603	2222767	1139325	1177517	1246104
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	New Mexico	5709	36221	0	8999	57947	248546
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	New York	346254	370231	545049	663466	319558	770990
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	North Carolina	450192	148562	805922	49066	884552	106675
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	North Dakota	427419	547042	157536	0	0	6424
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Ohio	1960991	999213	1111340	1069865	1060460	700832
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Oklahoma	0	0	23771	2694	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Oregon	140504	127600	42047	79700	65203	43713
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Pennsylvania	470153	583909	352922	395770	322000	439170
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Puerto Rico	0	0	5358	0	0	150842
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Rhode Island	8277	46526	52352	36422	2805	3200
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	South Carolina	2627762	2509032	4263069	4319998	2001408	4971487
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	South Dakota	0	0	21000	2800	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Tennessee	30412	56923	220081	140127	87636	222228
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Texas	1344088	2461533	4770255	2990737	3988513	4169683
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Unknown	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Utah	76363	963056	2106405	2406884	366003	21441
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Vermont	3913	212407	13167	0	16500	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Virginia	304528	20100	55673	65605	90395	80145
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Washington	340461	782426	415582	405752	735698	653205
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	West Virginia	0	45469	9476	37764	6882	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Wisconsin	544126	2013991	1850275	821556	577412	550491
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Portugal	Wyoming	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Alabama	0	30765	4224	0	17719	89193
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Alaska	0	0	0	0	0	8364
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Arizona	90612	23592	139793	349545	275785	739370
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Arkansas	9108	0	42489	75773	65969	107154
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	California	813515	1112081	2368219	5114490	4583267	5299334
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Colorado	7066	6006	2765	21569	102864	285236
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Connecticut	40421	207451	154373	602792	225387	123894
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	D.C. Washington	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Delaware	0	0	6500	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Florida	759561	1175803	1542170	1368956	1039683	881595
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Georgia	359283	321249	240745	2278352	521257	595670
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Idaho	0	0	69842	507491	158679	811518
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Illinois	273670	83109	549669	1473998	5568496	2378464
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Indiana	52480	91648	20158	35045	100677	211893
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Iowa	30000	45720	0	75899	25000	4380
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Kansas	44892	0	12477	137956	46509	10147
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Kentucky	22808	15801	112302	22139	3617	238402
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Louisiana	10327	3750	101950	9651	3008193	31860
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Maine	0	0	28328	0	20196	45659
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Maryland	3405763	2127998	210405	371068	0	42219
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Massachusetts	383000	289158	268081	688817	1014655	2767840
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Michigan	226605	1652077	4130083	3044110	3144453	4999515
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Minnesota	34813	72788	371152	1365909	696568	213892
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Mississippi	6000	7261	8705	3288	0	13438
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Missouri	31391	5149	46690	15032	553312	68432
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Nebraska	0	0	6396	0	27173	175294
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Nevada	0	19970	216342	39647	73502	54583
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	New Hampshire	7307	3600	6975	3100	8872	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	New Jersey	42091	85623	449235	191892	112518	273421
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	New Mexico	112453	22440	0	5000	494575	48311
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	New York	35540781	721535	1343890	1266647	1866561	1561177
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	North Carolina	635078	570326	1006765	926207	10739017	12620884
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	North Dakota	34000	0	0	0	0	3038
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Ohio	1793288	400504	1077869	1535691	449994	746693
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Oklahoma	31403	228335	9019	131909	649588	137478
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Oregon	113925	121451	124547	64217	279902	128968
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Pennsylvania	140976	175929	1401363	1330443	1503434	1776744
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Puerto Rico	32484	112118	943061	90960	646022	150384
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Rhode Island	0	3700	0	0	42336	46000
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	South Carolina	19589	1203577	1066945	406894	1357660	5786
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	South Dakota	0	0	0	3849	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Tennessee	48040	0	13169	20464	115933	115517
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Texas	1923247	1893365	3729031	8281996	16291139	15887431
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Unknown	0	0	0	0	0	8922
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Utah	94992	152968	110530	53013	85497	155740
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Vermont	0	15295	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Virginia	119827	250121	66748	234301	1347211	673975
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Washington	790332	914965	829673	817832	1427718	929658
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	West Virginia	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Wisconsin	106755	102394	2179947	189083	622738	505227
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Romania	Wyoming	0	0	0	0	5258	26290
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Alabama	0	10000	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Arizona	9773	0	3755	0	7706	53808
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Arkansas	0	0	61843	8619	35446	42029
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	California	2449258	266535	638927	931228	819923	1364256
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Colorado	20609	67084	9640	4704	410068	159197
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Connecticut	69964	78354	89012	110866	388718	158094
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	D.C. Washington	0	0	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Delaware	0	0	18932	5410	0	7950
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Florida	150731	130109	235334	415222	363903	356261
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Georgia	88346	111310	417224	70490	161526	71082
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Idaho	3381	14000	0	0	0	0
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Illinois	548980	210941	165180	64350	110469	213429
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Indiana	105363	334364	236447	99173	436375	9488
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Iowa	187541	223144	514518	229231	253877	168007
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Kansas	0	0	0	62398	133938	3450
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Kentucky	0	89753	365753	355831	244595	307820
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Louisiana	0	0	0	0	0	2690
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Maine	0	0	0	0	0	6957
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Maryland	17605	77776	33320	122768	5832	34115
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Massachusetts	564468	562071	191404	172194	151808	96978
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Michigan	374687	27260	371031	637933	825346	748224
"335--ELECTRICAL EQUIPMENT, APPLIANCES & COMPONENTS"	Slovakia	Minnesota	26545	54124	189770	450532	373776	555597
